,itemID_1,itemID_2,isDuplicate,generationMethod
1547311,1851763,4675160,0,3
179661,184818,227708,0,3
1905472,2414143,4390748,1,1
370914,387642,1464226,0,1
1288564,1487576,1844738,0,1
1603038,1934664,4142604,0,1
2331895,3226803,5705699,0,1
1099796,1241214,1403185,1,1
1828714,2285956,2527243,1,1
699569,754677,2562711,0,1
2948691,5377867,5876208,0,1
1259986,1449480,4870280,0,1
2475375,3561402,5814944,0,1
830440,910164,3996067,1,1
2110279,2778657,5372532,1,1
642172,688617,5276807,0,1
2241326,3035912,5890488,1,1
1078209,1213637,5194716,1,1
229047,235486,5508108,0,1
1895662,2397751,5431620,1,2
598521,639240,995058,0,3
103083,105592,607103,1,1
243521,250711,1743822,1,1
1237160,1419600,5273518,1,1
2079413,2721456,5366004,1,1
1466604,1734256,5387861,0,3
726293,785918,4924889,1,1
1104028,1246531,5808914,1,1
44171,44947,2897210,0,3
888209,979317,5528235,1,1
1938891,2470911,4136673,0,1
1307292,1512958,5452011,1,1
1488587,1766044,1823733,1,1
2029333,2630724,5649187,1,1
315807,328290,588121,0,3
1499231,1781261,2855578,1,1
664512,713892,5004128,0,1
2697157,4183294,5899682,1,1
1366746,1594406,3650366,0,3
977960,1087201,1749785,0,3
1057073,1186700,1994301,1,1
43830,44553,2794780,1,1
982369,1092974,1309840,0,3
1298846,1501452,2921681,0,3
1427081,1677609,5195760,0,1
2418993,3424877,5593745,0,1
1528653,1823902,2033518,0,1
2432974,3458249,4485701,0,1
1614218,1952080,5297947,0,3
2924809,5194973,6064677,0,3
2591283,3862942,4758487,1,1
1597970,1926919,2057147,0,3
141646,145457,4540711,1,1
2173071,2897764,6022648,1,3
292790,303485,4989374,0,1
1735052,2136599,4181098,1,1
1393004,1629707,2784042,0,1
757728,823193,5610447,1,2
1240004,1423153,4392840,0,3
2682199,4134403,4199083,1,1
57710,59511,1141722,0,1
1369931,1598586,4611773,1,1
2070452,2704471,4633888,1,1
2331874,3226750,5139529,0,1
1480943,1754916,5164236,0,1
379001,396269,2077843,0,3
980771,1090867,4687668,0,1
1598235,1927365,3330299,0,1
2716124,4246040,5226090,0,1
856801,941438,3462693,1,1
209209,214903,1922661,0,1
781908,852174,1751548,0,3
1292897,1493562,4601989,0,3
2227273,3006992,5392275,1,1
437853,459166,3460255,0,1
738101,800332,2971117,1,1
1986930,2555493,3255834,0,1
1654915,2012935,5827777,0,3
2919432,5157435,5987483,0,1
1285117,1482911,3994528,0,1
1357990,1582249,2904993,0,3
2940724,5314418,5759339,1,1
1249594,1435873,2011163,1,1
517085,548149,5939962,0,3
775686,844789,4558083,1,1
2747169,4354538,4714411,1,1
2917161,5141819,5309636,0,3
2071545,2706751,3731221,1,1
520691,552547,1327027,0,1
1497031,1777923,4919053,0,1
1592493,1918643,4682106,1,1
1845125,2312996,2329018,0,3
771856,840186,5484494,1,1
177501,182489,3791296,1,1
2545928,3739621,5032931,1,1
1119007,1265843,4641861,0,1
2821761,4650031,6034508,1,1
263107,271453,5887068,0,1
2223426,2998923,4580305,1,1
1673909,2042349,4644289,0,3
545714,580593,1136322,1,1
50065,51198,3329444,1,1
896904,989290,2847663,1,1
783181,853626,1376346,1,1
344764,359210,1730849,0,3
2777275,4466617,5095934,1,1
515724,546655,1555242,0,1
1959909,2508137,6048383,0,1
2080539,2723594,5164558,1,3
2757497,4392327,5316868,1,1
1745195,2152525,2591933,0,1
1975774,2535470,3438633,0,3
840385,922293,4797201,1,1
1940312,2473355,3451894,0,1
525313,557844,836496,0,1
321595,334533,5913401,0,1
333944,347412,1420817,1,1
435809,457040,3857413,0,3
1542884,1845389,3214975,1,1
482361,508920,2815324,1,1
2400433,3382079,5384201,0,3
2335790,3235555,4169082,1,1
356152,371652,1473873,0,3
2915328,5130280,5698386,1,1
2208573,2968540,4981196,0,3
2965416,5539853,5868336,1,1
1044170,1170142,4492363,0,3
2112777,2783129,5562832,1,1
1826022,2281815,5325499,0,3
341721,355697,2999780,0,3
654323,702391,4102701,1,3
2126371,2808212,4358171,1,1
1293671,1494591,4775324,0,3
2954478,5429603,5793002,0,1
1938668,2470547,4406413,1,1
1253592,1441003,5240432,0,3
2892909,4995377,5977330,0,1
182992,188256,4015326,0,1
2781705,4484153,4902067,1,3
1545511,1849225,4150528,0,3
1676018,2045426,3580507,1,1
1301595,1505380,4409449,0,1
2684129,4140451,4939948,1,2
1433869,1686822,3927152,0,3
2432637,3457417,5940334,1,1
1121924,1269568,3744561,0,1
1880386,2372215,5495676,0,3
788100,859473,3091674,1,2
1540493,1841875,5276522,0,1
1845066,2312885,2680336,1,1
397082,415953,5312346,1,1
134472,138222,5147450,0,3
2609692,3915659,4809912,1,1
2804979,4579062,5226191,0,1
442219,464098,3619502,0,3
267833,276703,1689737,1,1
327357,340615,2395462,0,3
789797,861636,4625485,0,3
705341,761653,1803224,1,1
2394649,3368864,5271741,0,1
1113449,1258568,3081550,0,1
2008164,2592855,4294508,0,1
1965287,2517177,5121378,1,2
453451,476400,3691946,0,1
547423,582612,3016461,1,1
556979,592617,5369886,0,3
89647,92490,3548696,1,1
609058,651081,2858685,0,3
669534,719660,3530059,0,1
2857929,4814062,5499272,0,1
1518919,1810032,3897888,0,1
2666664,4085132,4414483,1,2
422797,443289,4435880,1,2
1575589,1893447,3832703,0,3
2904890,5066166,5530878,0,3
2963989,5524190,5532763,1,1
857951,942769,3383131,1,1
2939529,5304642,5810646,0,1
2433844,3460274,4170920,0,1
1438052,1692760,4906159,0,1
775845,844939,1742564,1,1
2101051,2761551,5671581,1,1
1698545,2079578,2248086,1,1
335883,349490,3759707,0,1
1776985,2203170,4600512,1,1
2530622,3699350,5434233,1,1
426561,447160,3467516,1,3
1725323,2121514,2976805,1,2
2700074,4192347,5987041,0,3
193447,199137,2751032,1,1
2987701,5896771,5936385,1,1
2963704,5521337,5566470,0,1
2988853,5932557,6096262,0,3
2100485,2760601,4866890,0,1
1890712,2389275,3878328,0,1
595859,636172,805159,0,1
2444724,3485973,4259335,0,1
112418,114949,195755,0,1
2142187,2838796,3287902,0,1
626030,670327,6034615,0,1
1101023,1242800,4919557,0,3
1984944,2551723,5893606,1,1
1334956,1550978,1703145,0,1
1735964,2138188,4232863,1,1
1781612,2210649,6021098,1,1
1312814,1520444,4976287,0,1
1719686,2112510,4611950,0,1
759260,825134,2773501,0,3
2665007,4079954,5741587,0,1
1955972,2501132,3609979,1,1
139445,143161,4933727,0,1
1224992,1404047,1739467,0,3
2673904,4107604,4516204,1,1
520093,551713,1746460,1,1
1400935,1640524,2040324,0,1
814335,890873,3167646,1,1
2464244,3533818,4895020,0,1
2877302,4910808,5321698,1,1
1347230,1567879,5863293,1,1
1678176,2048894,4619462,1,1
1335522,1551836,4274084,1,1
2708395,4219923,5553813,0,1
1930211,2455827,5501523,0,1
860024,945100,2042622,0,3
618683,661751,3249312,0,3
2447728,3492942,3558744,0,1
2489303,3595557,5110399,1,1
2221408,2994815,5386509,0,3
1153813,1310525,2162734,0,1
312236,324272,534272,0,3
577697,616068,1871543,0,3
270852,279916,3724255,1,1
1699656,2081296,3385545,0,3
1533061,1830640,2280739,0,1
1598269,1927408,3455564,0,3
770657,838895,4879155,0,1
2292012,3141415,5984951,1,1
391172,409192,3766528,0,1
1328086,1541124,1649549,1,1
1725656,2122062,2666310,1,1
280452,290145,4321344,1,1
2645108,4019235,4975056,1,1
1998210,2575355,3393993,1,1
1418187,1665063,5371388,0,1
1655723,2014231,4596587,0,3
1239207,1422197,2278572,0,1
712334,769965,4333130,1,1
2918257,5149271,5945120,0,1
68252,70204,913664,0,1
2697487,4184369,4644019,1,1
382011,399479,3720479,0,3
665362,714858,5172604,0,1
303261,314712,4054382,0,1
1477537,1749991,4118484,0,1
2814268,4617928,6077672,1,1
1651266,2007592,5260335,0,1
2249615,3052344,3734344,1,1
1708821,2095771,3283220,1,1
2039855,2649631,4166179,0,1
2505360,3634811,4807287,0,3
2240483,3034016,5785848,0,3
2931729,5244098,5825722,1,1
275545,284955,3767682,1,2
1383673,1617047,3291619,0,1
2104929,2768793,4116853,1,1
1538506,1838649,4829833,1,1
351968,367273,2579854,0,3
1782618,2212353,4848695,1,3
872944,960559,3280952,0,3
221872,228052,1657441,0,3
1298276,1500668,2039993,1,1
2131929,2819024,5978979,0,3
1232371,1413413,4675220,1,1
2358422,3286409,5901362,0,1
1720447,2113917,5682535,0,3
1765033,2184444,5771420,1,1
1362859,1589168,5528116,0,1
1996519,2572318,4832382,1,1
2912198,5110958,5966187,1,1
1625867,1969313,3968651,0,1
2740308,4329486,6075904,1,3
2087122,2735439,6061299,0,3
1412993,1657726,4356108,0,1
1856051,2331123,2975296,1,1
1140900,1293811,5484651,1,1
1441564,1697708,4575763,1,1
1988172,2557589,5167571,1,1
172365,177387,2492858,0,3
1460297,1724909,2689165,1,1
2838367,4722181,4837174,1,3
417890,437860,4389783,1,1
558694,594581,1818835,0,1
308981,320785,4122174,0,1
1693953,2072902,3599919,1,1
524286,556757,595927,1,1
239860,246785,2510642,1,1
2685231,4143812,4901109,1,2
1778739,2206221,2295055,0,1
2532638,3704522,5098540,1,1
1425149,1675032,4736363,0,3
1035991,1159948,2212943,1,1
2225223,3002772,5412518,1,1
213008,218821,4786297,0,3
1281012,1477488,4996155,1,3
1270544,1463481,4457017,1,2
1149379,1304481,5064417,1,1
241111,248161,550871,1,3
2295540,3149312,4349786,0,1
2530698,3699612,4834573,0,1
2219862,2991384,5025534,1,1
2256500,3066791,5207450,0,1
2291473,3140230,5686714,1,1
992892,1105651,4652573,1,1
2779399,4475026,4796473,0,3
2120713,2797311,3560103,0,3
596244,636530,1673674,1,1
508028,537934,5966305,1,2
1297520,1499586,1724947,0,3
2567504,3796957,5805374,0,1
1773842,2197894,3346044,0,1
1439993,1695509,3683359,1,1
1408078,1650839,5212231,0,1
820681,898427,6089237,0,3
1831680,2291112,2798795,1,2
964033,1070091,3348433,1,2
2300630,3159777,5154085,1,2
1204228,1376238,4442155,1,1
186761,192240,5592908,0,1
956922,1061549,3491216,0,3
631439,676539,4311812,0,3
90751,93523,4500567,1,1
581271,619910,5749346,0,1
143430,147163,5497124,0,1
435933,457113,5698817,0,3
937685,1038377,2245634,0,1
2745942,4350263,5832342,0,3
1688658,2064701,2334560,1,3
2166568,2885211,4405745,0,3
889906,981272,3842453,0,3
304282,315794,1168349,0,3
659128,707801,5122099,0,1
192537,198249,3374553,1,1
1151503,1307591,2883888,0,1
2488997,3594774,4762569,1,1
2257938,3069870,3166792,1,1
2066688,2697665,3572057,0,1
1255735,1443870,2859659,1,1
2254216,3062318,4956913,0,3
1692192,2070155,4580804,0,1
1467682,1735890,5203638,0,1
1709025,2095979,3423566,0,1
417783,437729,4254059,1,1
1404925,1646199,2748563,0,1
554168,589647,1545680,0,3
1441466,1697559,3292599,1,1
522698,554762,5041119,1,1
413375,433105,4662695,0,3
740438,802912,5152659,0,1
448169,470625,3526357,0,3
2484983,3584875,4880028,0,1
2351601,3271203,5072497,0,1
874764,962757,5856886,1,3
1902623,2408976,3237300,1,1
958352,1063384,3747060,0,3
359131,374789,2061137,1,2
1514941,1804305,4996333,0,1
572813,610133,4836444,0,3
2561471,3781416,5621054,1,1
2269900,3094743,3186959,1,1
95208,97928,4294680,1,1
2757163,4390986,5290381,1,3
168890,173674,4186972,1,1
1897303,2400474,3543728,0,1
2673168,4105228,4422969,0,3
2491546,3601222,5838982,0,1
825603,904472,5216898,0,1
2555597,3765107,4475917,0,3
494108,522185,5246961,0,3
2657938,4058821,5366984,0,1
2328372,3219466,3771696,0,1
2638025,3998032,5028875,1,1
739898,802180,1698905,1,2
1572083,1888288,5627371,0,3
846011,928878,4292455,0,3
2199808,2950804,3946290,0,1
2800448,4560376,4654405,1,1
1184700,1351022,4691978,0,3
1548322,1853091,4034775,0,1
589846,629437,4347839,0,1
944718,1047094,3830639,0,1
2234513,3021800,3955920,1,1
1631042,1976898,4567336,0,1
2813340,4613917,5195392,0,1
2887076,4963470,5171923,0,3
1152084,1308314,2702514,1,2
2798908,4554266,5699268,1,1
291832,302548,4272141,0,1
1263390,1453909,2840011,1,1
2953520,5421089,5579786,1,1
629388,674168,1780437,0,1
1782818,2212585,4284193,1,1
806363,881273,2372596,0,1
2777909,4469190,6048383,0,1
441003,462795,3589265,0,1
1141983,1294985,3467829,0,1
1049999,1177404,2968390,1,1
689666,743106,832886,1,1
1393601,1630498,3622315,1,1
2654427,4047579,5078914,1,2
2699291,4189979,5329972,0,1
1909744,2421491,4522070,0,3
1593653,1920250,4495296,1,1
1429572,1681227,4141725,0,3
1731582,2131300,4801789,1,1
2335847,3235589,3432849,0,3
2546005,3739870,4292055,1,1
1245697,1430587,2269594,1,1
52706,54143,4987814,0,3
208928,214612,3801581,1,1
2917464,5143920,5663216,0,3
1581555,1902135,5632472,1,1
130140,133890,4424528,0,3
696224,750774,3194464,1,1
358578,374154,4016380,1,1
1333933,1549348,2384189,1,1
1317976,1527587,3074952,0,3
1320399,1530708,5792698,1,1
1254610,1442336,4131549,0,3
438943,460384,3032750,1,1
2271386,3098099,3308934,0,1
899889,992751,5435802,1,1
1999837,2578278,4075645,1,1
1374455,1604645,4598194,1,1
413861,433588,685164,1,1
2884368,4949153,5941816,0,3
2734012,4308013,5548158,1,1
2426926,3444058,4471380,0,1
2106743,2772031,5621949,0,1
871566,958757,2059069,0,3
1312088,1519614,5094132,0,3
1838099,2301613,3103665,1,1
979191,1088792,2238147,0,1
1837315,2300411,5327543,0,3
2886129,4958560,5823843,0,3
1648586,2003650,2844297,0,3
265251,273989,5210668,1,1
977335,1086439,5363869,0,3
2424683,3438789,5775054,0,1
2698845,4188649,4724687,1,1
1403336,1643778,1770392,0,3
968727,1075981,5704969,1,1
1551820,1858180,2149653,0,1
2819265,4638690,5658500,0,3
2718153,4253004,4581767,1,1
1242628,1426368,4293249,0,3
190045,195725,5276343,1,1
1026836,1148153,1868229,0,3
1379798,1611942,5176351,1,1
2117725,2792269,4918182,0,3
575144,612936,1456637,1,2
2312985,3185569,5167361,1,2
2394584,3368725,4064907,1,1
2167395,2886590,4887795,0,3
384569,402328,5827509,1,1
591165,630910,5716492,0,3
2944075,5340227,5651942,1,1
2188797,2928316,3724082,0,1
302695,313947,4805167,0,1
1356627,1580548,3088718,1,1
2163584,2879624,4774297,1,1
2968084,5568723,5592135,0,3
848267,931536,1550524,0,3
1627732,1971940,2899719,0,1
231719,238187,3521903,1,2
2104709,2768345,4440162,0,1
2291778,3140834,5208147,1,1
2668978,4092276,4918078,1,1
2329360,3221425,4680763,1,1
1714382,2104068,3050328,1,1
2365016,3301098,4240684,0,1
10162,10667,4814322,0,3
2547627,3744261,5481842,1,1
631518,676624,927981,0,1
884993,975383,5265494,1,1
1683802,2057415,6073745,0,3
2747229,4354763,5789713,0,3
1353262,1575964,3372843,0,1
519344,550807,2811606,1,3
610460,652565,5425978,0,1
1669850,2035964,5881212,0,3
1917224,2433802,3949239,1,1
1202942,1374502,2672669,0,1
699752,754942,5524636,1,1
2326657,3215467,4750224,1,1
2485966,3586980,3863872,0,1
181699,186901,2908971,1,1
130449,134140,4200149,0,3
2116904,2790801,5111105,1,1
843972,926641,5380214,0,1
2747179,4354562,5430569,0,3
300903,312250,3527062,0,1
86599,89519,3618889,0,1
1389600,1624880,2703544,1,1
2441994,3479530,4501251,1,1
1001994,1117097,5277118,1,1
57754,59532,5040147,0,3
2395019,3369673,3986659,0,3
923873,1021382,5351363,1,1
1869159,2353328,3150541,1,1
681509,733305,2614187,0,3
920490,1017450,5028318,0,3
622264,665848,3089610,1,2
1609560,1944685,5635240,1,1
667941,717866,2584226,0,1
33699,34791,1567576,1,1
777035,846348,4003060,0,1
1831455,2290736,5483486,1,1
1023604,1144041,5835955,0,3
728257,788069,5989471,0,3
2557385,3769925,4441715,1,2
1674841,2043846,4673135,0,1
1683724,2057293,3387115,1,1
2598425,3882607,4593524,1,1
1300434,1503746,4103177,1,1
1185911,1352475,4633831,0,1
572989,610350,3821014,0,1
2002053,2582346,4592686,0,3
1266153,1457712,2883871,0,1
2747425,4355397,5134823,1,1
526329,559019,4135596,1,3
1199914,1370553,2452225,0,3
479609,505798,2493793,1,2
1799550,2239255,5192645,0,1
2644553,4017614,5429277,1,3
2694030,4172739,6094626,1,1
298041,309046,2309106,1,1
1141612,1294628,4797625,0,3
1159550,1317764,1507019,0,3
2567886,3797849,5941864,1,1
1375010,1605322,5715000,1,1
820335,897967,3008218,1,1
2814237,4617782,5163029,0,1
804883,879447,4270244,1,1
825598,904462,4103843,1,1
1081834,1218005,3177682,1,1
1256145,1444409,5255691,0,1
2363730,3298198,5343032,1,3
2329859,3222512,4344563,1,1
2139899,2834648,5109693,0,1
292386,303121,2351259,1,1
2068744,2701391,3943259,0,1
591406,631229,5010827,0,1
1707949,2094467,4012869,1,2
2541817,3728842,4344395,0,1
2644635,4017891,4881951,0,1
1527602,1822320,2805317,0,1
1243947,1428219,1615630,1,1
2601479,3891077,5698497,0,1
1332975,1548150,2322963,1,1
1978230,2539766,5018535,1,1
1396072,1633846,4700396,1,1
2478800,3569770,3759216,0,3
2912598,5113447,5884257,0,1
671263,721483,4198172,1,1
249354,256828,752300,0,3
1856084,2331169,4551294,1,1
726788,786549,4807881,0,3
817576,894712,5209045,1,1
2568226,3798725,4165795,1,3
718672,776931,1704023,1,1
1652644,2009579,4730423,1,1
2354351,3277350,5283895,1,1
432521,453445,2255595,0,3
2671078,4098867,4986174,0,3
648155,695375,5762134,0,1
1387371,1622053,4700385,0,1
889419,980735,4769700,1,1
605108,646839,5939413,0,3
1710568,2098228,2405833,0,1
734111,795096,1196992,1,1
347783,362582,1849554,1,1
2198946,2949124,3686529,0,3
1183853,1349873,4066973,0,1
700091,755281,851520,0,1
2794664,4536879,5777894,1,1
484404,511088,2673967,1,3
1022553,1142846,4440974,0,1
888692,979867,1180816,0,3
2658061,4059184,5232584,1,1
2191600,2934219,4018843,0,3
2844202,4748956,6055162,0,3
2637574,3996551,5842012,0,3
2212085,2975845,4987189,0,3
538630,572714,4365499,1,1
700174,755374,4120250,1,1
2701150,4195813,5935843,1,1
2775487,4459692,6066087,1,1
1968382,2522698,5267254,1,1
2310627,3180576,4212368,0,3
2122695,2801300,4087578,0,1
2658395,4060002,4092251,0,1
598911,639613,1062284,0,3
159742,163910,2126545,1,1
65551,67333,1063896,0,3
2477653,3567049,4331232,0,1
1144643,1298214,4817415,1,2
2844207,4748956,4911138,1,3
134546,138292,355299,0,1
2607482,3908647,4004938,1,1
1436574,1690642,4539636,1,1
2304804,3168341,3813029,0,1
2790515,4519669,6057204,0,3
112332,114861,2065372,1,1
849633,933004,1929763,1,1
123440,126730,2703179,1,1
2325565,3212940,4176173,0,1
581346,619958,4476175,1,3
709402,766642,870336,1,2
345293,359786,5632642,0,3
692012,745836,2901638,0,3
2476590,3564510,5312273,1,1
2315560,3191014,3473845,1,1
579686,618083,2355215,0,3
1515493,1805053,2734647,0,3
419233,439133,3729355,1,1
706967,763728,1703541,1,1
207473,213088,3279879,0,1
742032,804925,5240620,0,1
647462,694609,4326594,0,1
567240,603974,1895229,1,1
1321228,1532087,5975784,0,1
375672,392764,4034147,0,3
2757153,4390929,5675235,0,1
2393805,3367113,3628057,1,1
2666299,4083915,4355997,0,1
1339329,1557080,5524911,0,3
2240326,3033689,4388454,0,1
2716125,4246049,4348279,0,1
1174218,1337136,3427105,0,1
2085350,2732208,2958919,0,1
1670616,2037142,4513074,0,3
82806,85453,4110867,0,3
2062406,2690467,4272810,0,3
698257,753194,3728346,1,1
309013,320815,5356821,0,3
2141460,2837513,5042095,0,3
2231262,3015263,4301275,1,1
993423,1106330,5487177,1,1
715661,773580,2951719,1,1
1489508,1767602,3830316,0,1
1766545,2186788,5164854,1,2
2423559,3435953,6107325,1,1
1881637,2374285,4111546,1,1
2887664,4966490,5896049,1,1
842660,924976,4797050,1,1
2191096,2933273,4884699,0,1
427026,447669,776571,1,1
782796,853169,5761252,1,1
2734719,4310411,4899127,0,3
2932552,5250091,5685453,0,1
29741,30974,3186596,0,1
1526346,1820611,5476210,0,3
83392,86106,4901126,1,1
957760,1062571,1440192,1,1
1341008,1559298,3360725,0,1
1847840,2317604,4004687,1,1
1236173,1418101,3682124,0,3
2319859,3200808,5568847,1,1
2813543,4614757,4988657,0,1
1258868,1447971,2052933,0,1
2787790,4508354,5857506,0,3
484306,511008,1060358,0,3
1687116,2062684,2066050,0,3
2640880,4006752,6075455,1,2
1126091,1275148,2178915,0,3
1829232,2286730,5101895,1,1
815143,892019,4941272,0,1
818182,895333,5225017,1,1
2569159,3801260,6098482,0,3
2634064,3985620,4535899,0,1
2619796,3944835,4144634,0,3
2696585,4181297,4594436,1,1
426981,447603,1139275,1,1
52412,53796,4172096,0,1
824607,903190,1140373,1,1
1158054,1315984,4775059,1,1
767603,834993,938505,1,1
2807244,4587989,5545530,0,1
322354,335283,6024247,0,1
1770394,2192399,2775857,0,3
285106,295093,4553859,1,1
237393,244257,772873,0,1
1327461,1540206,2095751,1,1
1772041,2195081,3365950,0,3
1459879,1724346,2952809,0,1
484304,511008,5778993,0,3
1525569,1819597,5099892,1,1
2311461,3182314,5570853,1,1
747268,810706,3532046,0,1
916181,1012240,4562733,1,1
1690882,2067991,4587808,1,1
2203724,2958441,3367047,0,1
752366,816676,5528143,1,1
2381365,3339419,6080389,1,1
641224,687545,2611000,0,1
1533762,1831707,3925111,1,1
1203958,1375831,6001010,0,3
419901,439846,2970317,0,3
67891,69734,5223430,0,1
362226,378120,782729,1,1
116607,119561,5244819,0,1
2171051,2894073,4450033,0,1
2706565,4213624,5671230,1,3
475836,501473,913200,0,3
2708174,4219197,4657057,0,1
725367,784687,2806564,0,1
2204441,2959652,3411520,0,1
1344975,1564598,4180818,0,3
2710561,4227096,5559202,0,1
2584788,3844556,5796454,1,1
130533,134176,1223872,0,3
1070198,1202894,2116360,0,3
1685375,2059903,4278714,1,1
956380,1060831,5310462,1,3
194041,199810,4312334,1,1
1710872,2098609,6006231,1,1
966480,1073274,2760945,0,3
14246,15138,4973916,0,1
1004486,1120131,5792930,1,1
2975636,5664002,5824918,0,1
634369,679785,4953535,1,1
2316336,3192780,4364966,1,1
876499,964846,1956720,1,1
1802459,2244009,4914335,0,3
1980814,2544369,2886525,0,3
1568094,1882268,3286164,1,1
1794921,2231961,3175341,1,1
1627953,1972281,2136535,0,1
2795732,4541298,4773608,0,1
2786799,4504450,4658748,0,1
48964,49876,1427455,0,1
